doc_id,sent_id,relation,subj,subj_canonical,subj_label,subj_key,obj,obj_canonical,obj_label,obj_key,trigger,pattern,confidence,source,sentence
wn-0036,5,PART_OF,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,Shuttle Columbia,Shuttle Columbia,SPACECRAFT,SPACECRAFT:Shuttle Columbia,,zero_shot_nli,0.9993,hf,"The trip to the International Space Station, ""Return to Flight"" STS-114, will last 12 days and be the first flight since the Shuttle Columbia tragedy in 2003."
wn-0036,5,PART_OF,Shuttle Columbia,Shuttle Columbia,SPACECRAFT,SPACECRAFT:Shuttle Columbia,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,,zero_shot_nli,0.9976,hf,"The trip to the International Space Station, ""Return to Flight"" STS-114, will last 12 days and be the first flight since the Shuttle Columbia tragedy in 2003."
wn-0036,6,OPERATED_BY,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,Orbiter Boom Sensor System,Orbiter Boom Sensor System,ORG,ORG:Orbiter Boom Sensor System,,zero_shot_nli,0.6186,hf,"This flight will test a new robot extension arm, the Canadian-built Orbiter Boom Sensor System, used to repair the exterior of the International Space Station."
wn-0037,3,CREWED_BY,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,Peter Roming,Peter Roming,PERSON,PERSON:Peter Roming,,zero_shot_nli,0.9207,hf,"""Swift will detect more gamma-ray bursts than any satellite that has come before it, and now will be able to pin down distances to many of these bursts too,"" said Peter Roming, UVOT Lead Scientist at Penn State."
wn-0037,3,PART_OF,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,UVOT,UVOT,ORG,ORG:UVOT,,zero_shot_nli,0.983,hf,"""Swift will detect more gamma-ray bursts than any satellite that has come before it, and now will be able to pin down distances to many of these bursts too,"" said Peter Roming, UVOT Lead Scientist at Penn State."
wn-0037,3,PART_OF,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,Penn State,Penn State,ORG,ORG:Penn State,,zero_shot_nli,0.9774,hf,"""Swift will detect more gamma-ray bursts than any satellite that has come before it, and now will be able to pin down distances to many of these bursts too,"" said Peter Roming, UVOT Lead Scientist at Penn State."
wn-0037,20,PART_OF,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,XRT,XRT,ORG,ORG:XRT,,zero_shot_nli,0.7614,hf,"For example, Swift's X-Ray Telescope (XRT) has detected afterglows from several bursts."
wn-0037,23,OPERATED_BY,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,UVOT,UVOT,ORG,ORG:UVOT,,zero_shot_nli,0.5869,hf,Mason said UVOT distance measurements will become more precise in the upcoming months as new instruments aboard Swift are employed.
wn-0037,24,PART_OF,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.5081,hf,"Swift is a medium-class explorer mission managed by NASA Goddard Space Flight Center in Greenbelt, Maryland."
wn-0037,24,PART_OF,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,Goddard Space Flight Center,Goddard Space Flight Center,ORG,ORG:Goddard Space Flight Center,,zero_shot_nli,0.5507,hf,"Swift is a medium-class explorer mission managed by NASA Goddard Space Flight Center in Greenbelt, Maryland."
wn-0037,24,LAUNCHED_FROM,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,Greenbelt,Greenbelt,GPE,GPE:Greenbelt,,zero_shot_nli,0.9961,hf,"Swift is a medium-class explorer mission managed by NASA Goddard Space Flight Center in Greenbelt, Maryland."
wn-0037,24,LAUNCHED_FROM,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,Maryland,Maryland,GPE,GPE:Maryland,,zero_shot_nli,0.9891,hf,"Swift is a medium-class explorer mission managed by NASA Goddard Space Flight Center in Greenbelt, Maryland."
wn-0037,25,PART_OF,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.5224,hf,Swift is a NASA mission with participation of the Italian Space Agency and the Particle Physics and Astronomy Research Council in the United Kingdom.
wn-0037,25,PART_OF,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,the Italian Space Agency,Italian Space Agency,ORG,ORG:Italian Space Agency,,zero_shot_nli,0.6343,hf,Swift is a NASA mission with participation of the Italian Space Agency and the Particle Physics and Astronomy Research Council in the United Kingdom.
wn-0037,25,PART_OF,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,the Particle Physics,Particle Physics,ORG,ORG:Particle Physics,,zero_shot_nli,0.8302,hf,Swift is a NASA mission with participation of the Italian Space Agency and the Particle Physics and Astronomy Research Council in the United Kingdom.
wn-0037,25,PART_OF,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,Astronomy Research Council,Astronomy Research Council,ORG,ORG:Astronomy Research Council,,zero_shot_nli,0.8801,hf,Swift is a NASA mission with participation of the Italian Space Agency and the Particle Physics and Astronomy Research Council in the United Kingdom.
wn-0037,25,LAUNCHED_FROM,Swift,Swift,SPACECRAFT,SPACECRAFT:Swift,the United Kingdom,United Kingdom,GPE,GPE:United Kingdom,,zero_shot_nli,0.9904,hf,Swift is a NASA mission with participation of the Italian Space Agency and the Particle Physics and Astronomy Research Council in the United Kingdom.
wn-0038,7,PART_OF,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,European Space Agency,ESA,ORG,ORG:ESA,,zero_shot_nli,0.5161,hf,European Space Agency (ESA) Astronaut Roberto Vittori of Italy will be joining them aboard their Soyuz spacecraft.
wn-0038,7,PART_OF,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,ESA,ESA,ORG,ORG:ESA,,zero_shot_nli,0.5161,hf,European Space Agency (ESA) Astronaut Roberto Vittori of Italy will be joining them aboard their Soyuz spacecraft.
wn-0038,7,CREWED_BY,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,Roberto Vittori,Roberto Vittori,PERSON,PERSON:Roberto Vittori,,zero_shot_nli,0.9997,hf,European Space Agency (ESA) Astronaut Roberto Vittori of Italy will be joining them aboard their Soyuz spacecraft.
wn-0038,7,LAUNCHED_FROM,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,Italy,Italy,GPE,GPE:Italy,,zero_shot_nli,0.9993,hf,European Space Agency (ESA) Astronaut Roberto Vittori of Italy will be joining them aboard their Soyuz spacecraft.
wn-0039,0,CREWED_BY,Hubble,Hubble Space Telescope,SPACECRAFT,SPACECRAFT:Hubble Space Telescope,Sean O'Keefe,Sean O'Keefe,PERSON,PERSON:Sean O'Keefe,,zero_shot_nli,0.9994,hf,"In the aftermath of the Columbia space shuttle accident, which cost the lives of seven astronauts, the current chief of NASA Sean O'Keefe had decided further maintenance to the space telescope of Hubble was too dangerous, and that maintenance of the telescope would be dropped, essentially decommissioning the satellite."
wn-0040,5,LAUNCHED_FROM,ISS,ISS,SPACECRAFT,SPACECRAFT:ISS,Baikonur Cosmodrome,Baikonur Cosmodrome,FAC,FAC:Baikonur Cosmodrome,,zero_shot_nli,0.9996,hf,"The launch from the Baikonur Cosmodrome in Kazakhstan, came as ISS was on a north east heading approximately 230 miles above the southern Atlantic Ocean."
wn-0040,5,LAUNCHED_FROM,ISS,ISS,SPACECRAFT,SPACECRAFT:ISS,Kazakhstan,Kazakhstan,GPE,GPE:Kazakhstan,,zero_shot_nli,0.9404,hf,"The launch from the Baikonur Cosmodrome in Kazakhstan, came as ISS was on a north east heading approximately 230 miles above the southern Atlantic Ocean."
wn-0040,5,LAUNCHED_FROM,ISS,ISS,SPACECRAFT,SPACECRAFT:ISS,Atlantic Ocean,Atlantic Ocean,LOC,LOC:Atlantic Ocean,,zero_shot_nli,0.9992,hf,"The launch from the Baikonur Cosmodrome in Kazakhstan, came as ISS was on a north east heading approximately 230 miles above the southern Atlantic Ocean."
wn-0040,8,PART_OF,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,ISS,ISS,SPACECRAFT,SPACECRAFT:ISS,,zero_shot_nli,0.9997,hf,Soyuz will dock with ISS at 10:19 p.m. EDT on Saturday.
wn-0040,8,PART_OF,ISS,ISS,SPACECRAFT,SPACECRAFT:ISS,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,,zero_shot_nli,0.9996,hf,Soyuz will dock with ISS at 10:19 p.m. EDT on Saturday.
wn-0041,5,LAUNCHED_FROM,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,U.S.,United States,GPE,GPE:United States,,zero_shot_nli,0.62,hf,Griffin was critical at times of U.S. priorities in space exploration by questioning its continued commitment to the International Space Station.
wn-0041,13,PART_OF,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,International,International,ORG,ORG:International,,zero_shot_nli,0.8405,hf,- Completing the International Space Station in a manner consistent with our International partner commitments and the needs of human exploration.
wn-0041,17,CREWED_BY,Space Shuttle Columbia,Space Shuttle Columbia,SPACECRAFT,SPACECRAFT:Space Shuttle Columbia,Bush,Bush,PERSON,PERSON:Bush,,zero_shot_nli,0.9937,hf,"President Bush's Vision for Space Exploration, referred to by Griffin above, is currently United States policy on various aspects of space exploration, announced on January 14, 2004 after the Space Shuttle Columbia Disaster of February 1, 2003."
wn-0041,17,OPERATED_BY,Space Shuttle Columbia,Space Shuttle Columbia,SPACECRAFT,SPACECRAFT:Space Shuttle Columbia,Vision for Space Exploration,Vision for Space Exploration,ORG,ORG:Vision for Space Exploration,,zero_shot_nli,0.5734,hf,"President Bush's Vision for Space Exploration, referred to by Griffin above, is currently United States policy on various aspects of space exploration, announced on January 14, 2004 after the Space Shuttle Columbia Disaster of February 1, 2003."
wn-0041,17,LAUNCHED_FROM,Space Shuttle Columbia,Space Shuttle Columbia,SPACECRAFT,SPACECRAFT:Space Shuttle Columbia,Griffin,Griffin,GPE,GPE:Griffin,,zero_shot_nli,0.8118,hf,"President Bush's Vision for Space Exploration, referred to by Griffin above, is currently United States policy on various aspects of space exploration, announced on January 14, 2004 after the Space Shuttle Columbia Disaster of February 1, 2003."
wn-0041,17,LAUNCHED_FROM,Space Shuttle Columbia,Space Shuttle Columbia,SPACECRAFT,SPACECRAFT:Space Shuttle Columbia,United States,United States,GPE,GPE:United States,,zero_shot_nli,0.7701,hf,"President Bush's Vision for Space Exploration, referred to by Griffin above, is currently United States policy on various aspects of space exploration, announced on January 14, 2004 after the Space Shuttle Columbia Disaster of February 1, 2003."
wn-0042,2,PART_OF,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,,zero_shot_nli,0.9924,hf,Crewmembers opened hatches between the International Space Station and the newly arrived Soyuz capsule at 12:45 a.m. EDT Sunday to begin almost eight days of joint operations.
wn-0042,2,PART_OF,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,,zero_shot_nli,0.9998,hf,Crewmembers opened hatches between the International Space Station and the newly arrived Soyuz capsule at 12:45 a.m. EDT Sunday to begin almost eight days of joint operations.
wn-0042,4,PART_OF,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,European Space Agency,ESA,ORG,ORG:ESA,,zero_shot_nli,0.735,hf,European Space Agency’s Astronaut Roberto Vittori of Italy was the third passenger in the Soyuz and he will fly home after 8 days of experiments in the Space Station’s test facility.
wn-0042,4,CREWED_BY,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,Roberto Vittori,Roberto Vittori,PERSON,PERSON:Roberto Vittori,,zero_shot_nli,0.9998,hf,European Space Agency’s Astronaut Roberto Vittori of Italy was the third passenger in the Soyuz and he will fly home after 8 days of experiments in the Space Station’s test facility.
wn-0042,4,LAUNCHED_FROM,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,Italy,Italy,GPE,GPE:Italy,,zero_shot_nli,0.9994,hf,European Space Agency’s Astronaut Roberto Vittori of Italy was the third passenger in the Soyuz and he will fly home after 8 days of experiments in the Space Station’s test facility.
wn-0042,4,LAUNCHED_FROM,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,the Space Station’s,ISS,FAC,FAC:ISS,,zero_shot_nli,0.8932,hf,European Space Agency’s Astronaut Roberto Vittori of Italy was the third passenger in the Soyuz and he will fly home after 8 days of experiments in the Space Station’s test facility.
wn-0042,9,PART_OF,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,Space Shuttle Discovery,Space Shuttle Discovery,SPACECRAFT,SPACECRAFT:Space Shuttle Discovery,,zero_shot_nli,0.9993,hf,"Highlights of the new Expedition 11 International Space Station crew's mission include welcoming the crew of the Space Shuttle Discovery on its STS-114 mission, the first Shuttle flight since the Columbia accident."
wn-0042,9,OPERATED_BY,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,Columbia,Columbia,ORG,ORG:Columbia,,zero_shot_nli,0.8477,hf,"Highlights of the new Expedition 11 International Space Station crew's mission include welcoming the crew of the Space Shuttle Discovery on its STS-114 mission, the first Shuttle flight since the Columbia accident."
wn-0042,9,PART_OF,Space Shuttle Discovery,Space Shuttle Discovery,SPACECRAFT,SPACECRAFT:Space Shuttle Discovery,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,,zero_shot_nli,0.9995,hf,"Highlights of the new Expedition 11 International Space Station crew's mission include welcoming the crew of the Space Shuttle Discovery on its STS-114 mission, the first Shuttle flight since the Columbia accident."
wn-0042,9,OPERATED_BY,Space Shuttle Discovery,Space Shuttle Discovery,SPACECRAFT,SPACECRAFT:Space Shuttle Discovery,Columbia,Columbia,ORG,ORG:Columbia,,zero_shot_nli,0.8244,hf,"Highlights of the new Expedition 11 International Space Station crew's mission include welcoming the crew of the Space Shuttle Discovery on its STS-114 mission, the first Shuttle flight since the Columbia accident."
wn-0042,11,PART_OF,Progress,Progress,SPACECRAFT,SPACECRAFT:Progress,Zvezda,Zvezda,ORG,ORG:Zvezda,,zero_shot_nli,0.6538,hf,"*Weight: 404,069 pounds *Habitable Volume: 15,000 cubic feet *Dimensions: *Width Across Solar Arrays: 240 feet *Length: 146 feet from Destiny Lab to Zvezda; **171 feet with a Progress docked *Height: 90 feet"
wn-0044,0,CREWED_BY,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,Leroy Chiao,Leroy Chiao,PERSON,PERSON:Leroy Chiao,,zero_shot_nli,0.9998,hf,"With two space walks, 78 million miles and six months on board the International Space Station under their belts, Commander-Science Officer Leroy Chiao and Flight Engineer Salizhan Sharipov, the station's 10th crew, landed in Kazakhstan in a Soyuz spacecraft at 6:08 p.m. EDT Sunday."
wn-0044,0,LAUNCHED_FROM,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,Kazakhstan,Kazakhstan,GPE,GPE:Kazakhstan,,zero_shot_nli,0.9992,hf,"With two space walks, 78 million miles and six months on board the International Space Station under their belts, Commander-Science Officer Leroy Chiao and Flight Engineer Salizhan Sharipov, the station's 10th crew, landed in Kazakhstan in a Soyuz spacecraft at 6:08 p.m. EDT Sunday."
wn-0044,0,PART_OF,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,,zero_shot_nli,0.9993,hf,"With two space walks, 78 million miles and six months on board the International Space Station under their belts, Commander-Science Officer Leroy Chiao and Flight Engineer Salizhan Sharipov, the station's 10th crew, landed in Kazakhstan in a Soyuz spacecraft at 6:08 p.m. EDT Sunday."
wn-0044,0,PART_OF,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,International Space Station,ISS,SPACECRAFT,SPACECRAFT:ISS,,zero_shot_nli,0.9997,hf,"With two space walks, 78 million miles and six months on board the International Space Station under their belts, Commander-Science Officer Leroy Chiao and Flight Engineer Salizhan Sharipov, the station's 10th crew, landed in Kazakhstan in a Soyuz spacecraft at 6:08 p.m. EDT Sunday."
wn-0044,0,CREWED_BY,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,Leroy Chiao,Leroy Chiao,PERSON,PERSON:Leroy Chiao,,zero_shot_nli,0.9998,hf,"With two space walks, 78 million miles and six months on board the International Space Station under their belts, Commander-Science Officer Leroy Chiao and Flight Engineer Salizhan Sharipov, the station's 10th crew, landed in Kazakhstan in a Soyuz spacecraft at 6:08 p.m. EDT Sunday."
wn-0044,0,LAUNCHED_FROM,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,Kazakhstan,Kazakhstan,GPE,GPE:Kazakhstan,,zero_shot_nli,0.9997,hf,"With two space walks, 78 million miles and six months on board the International Space Station under their belts, Commander-Science Officer Leroy Chiao and Flight Engineer Salizhan Sharipov, the station's 10th crew, landed in Kazakhstan in a Soyuz spacecraft at 6:08 p.m. EDT Sunday."
wn-0044,3,PART_OF,ISS,ISS,SPACECRAFT,SPACECRAFT:ISS,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,,zero_shot_nli,0.9997,hf,"The re-entry of the ISS Soyuz 9 spacecraft was perfect, returning the astronauts to Earth 53 miles northeast of the town of Arkalyk after 192 days, 19 hours and 2 minutes in space for the Expedition 10 crew."
wn-0044,3,DESTINATION,ISS,ISS,SPACECRAFT,SPACECRAFT:ISS,Earth,Earth,CELESTIAL,CELESTIAL:Earth,,zero_shot_nli,0.7585,hf,"The re-entry of the ISS Soyuz 9 spacecraft was perfect, returning the astronauts to Earth 53 miles northeast of the town of Arkalyk after 192 days, 19 hours and 2 minutes in space for the Expedition 10 crew."
wn-0044,3,PART_OF,ISS,ISS,SPACECRAFT,SPACECRAFT:ISS,Arkalyk,Arkalyk,ORG,ORG:Arkalyk,,zero_shot_nli,0.6168,hf,"The re-entry of the ISS Soyuz 9 spacecraft was perfect, returning the astronauts to Earth 53 miles northeast of the town of Arkalyk after 192 days, 19 hours and 2 minutes in space for the Expedition 10 crew."
wn-0044,3,PART_OF,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,ISS,ISS,SPACECRAFT,SPACECRAFT:ISS,,zero_shot_nli,0.9998,hf,"The re-entry of the ISS Soyuz 9 spacecraft was perfect, returning the astronauts to Earth 53 miles northeast of the town of Arkalyk after 192 days, 19 hours and 2 minutes in space for the Expedition 10 crew."
wn-0044,3,DESTINATION,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,Earth,Earth,CELESTIAL,CELESTIAL:Earth,,zero_shot_nli,0.6849,hf,"The re-entry of the ISS Soyuz 9 spacecraft was perfect, returning the astronauts to Earth 53 miles northeast of the town of Arkalyk after 192 days, 19 hours and 2 minutes in space for the Expedition 10 crew."
wn-0044,3,PART_OF,Soyuz,Soyuz,SPACECRAFT,SPACECRAFT:Soyuz,Arkalyk,Arkalyk,ORG,ORG:Arkalyk,,zero_shot_nli,0.8417,hf,"The re-entry of the ISS Soyuz 9 spacecraft was perfect, returning the astronauts to Earth 53 miles northeast of the town of Arkalyk after 192 days, 19 hours and 2 minutes in space for the Expedition 10 crew."
wn-0046,0,ORBITS,Mars Reconnaissance Orbiter,Mars Reconnaissance Orbiter,SPACECRAFT,SPACECRAFT:Mars Reconnaissance Orbiter,Mars,Mars,CELESTIAL,CELESTIAL:Mars,,zero_shot_nli,0.6159,hf,"NASA's Mars Reconnaissance Orbiter (MRO), the latest robotic spacecraft destined for Mars, arrived at Kennedy Space Center's Shuttle Landing Facility on April 30 aboard a C-17 cargo plane and was delivered to the Payload Hazardous Servicing Facility to begin processing."
wn-0046,0,LAUNCHED_FROM,Mars Reconnaissance Orbiter,Mars Reconnaissance Orbiter,SPACECRAFT,SPACECRAFT:Mars Reconnaissance Orbiter,Kennedy Space Center,Kennedy Space Center,FAC,FAC:Kennedy Space Center,,zero_shot_nli,0.9998,hf,"NASA's Mars Reconnaissance Orbiter (MRO), the latest robotic spacecraft destined for Mars, arrived at Kennedy Space Center's Shuttle Landing Facility on April 30 aboard a C-17 cargo plane and was delivered to the Payload Hazardous Servicing Facility to begin processing."
wn-0046,0,PART_OF,Mars Reconnaissance Orbiter,Mars Reconnaissance Orbiter,SPACECRAFT,SPACECRAFT:Mars Reconnaissance Orbiter,Shuttle Landing Facility,Shuttle Landing Facility,ORG,ORG:Shuttle Landing Facility,,zero_shot_nli,0.5146,hf,"NASA's Mars Reconnaissance Orbiter (MRO), the latest robotic spacecraft destined for Mars, arrived at Kennedy Space Center's Shuttle Landing Facility on April 30 aboard a C-17 cargo plane and was delivered to the Payload Hazardous Servicing Facility to begin processing."
wn-0046,0,PART_OF,Mars Reconnaissance Orbiter,Mars Reconnaissance Orbiter,SPACECRAFT,SPACECRAFT:Mars Reconnaissance Orbiter,the Payload Hazardous Servicing Facility,Payload Hazardous Servicing Facility,ORG,ORG:Payload Hazardous Servicing Facility,,zero_shot_nli,0.89,hf,"NASA's Mars Reconnaissance Orbiter (MRO), the latest robotic spacecraft destined for Mars, arrived at Kennedy Space Center's Shuttle Landing Facility on April 30 aboard a C-17 cargo plane and was delivered to the Payload Hazardous Servicing Facility to begin processing."
wn-0046,4,CREWED_BY,Mars Reconnaissance Orbiter,Mars Reconnaissance Orbiter,SPACECRAFT,SPACECRAFT:Mars Reconnaissance Orbiter,Jim Graf,Jim Graf,PERSON,PERSON:Jim Graf,,zero_shot_nli,0.9941,hf,"""Great work by a talented team has brought Mars Reconnaissance Orbiter to this milestone in our progress toward a successful mission,"" said Jim Graf of NASA's Jet Propulsion Laboratory (JPL) project manager for the mission."
wn-0046,4,LAUNCHED_BY,Mars Reconnaissance Orbiter,Mars Reconnaissance Orbiter,SPACECRAFT,SPACECRAFT:Mars Reconnaissance Orbiter,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.7501,hf,"""Great work by a talented team has brought Mars Reconnaissance Orbiter to this milestone in our progress toward a successful mission,"" said Jim Graf of NASA's Jet Propulsion Laboratory (JPL) project manager for the mission."
wn-0046,4,PART_OF,Mars Reconnaissance Orbiter,Mars Reconnaissance Orbiter,SPACECRAFT,SPACECRAFT:Mars Reconnaissance Orbiter,Jet Propulsion Laboratory,JPL,ORG,ORG:JPL,,zero_shot_nli,0.879,hf,"""Great work by a talented team has brought Mars Reconnaissance Orbiter to this milestone in our progress toward a successful mission,"" said Jim Graf of NASA's Jet Propulsion Laboratory (JPL) project manager for the mission."
wn-0046,4,PART_OF,Mars Reconnaissance Orbiter,Mars Reconnaissance Orbiter,SPACECRAFT,SPACECRAFT:Mars Reconnaissance Orbiter,JPL,JPL,ORG,ORG:JPL,,zero_shot_nli,0.879,hf,"""Great work by a talented team has brought Mars Reconnaissance Orbiter to this milestone in our progress toward a successful mission,"" said Jim Graf of NASA's Jet Propulsion Laboratory (JPL) project manager for the mission."
wn-0046,9,PART_OF,Mars Reconnaissance Orbiter,Mars Reconnaissance Orbiter,SPACECRAFT,SPACECRAFT:Mars Reconnaissance Orbiter,Atlas V,Atlas V,SPACECRAFT,SPACECRAFT:Atlas V,,zero_shot_nli,0.9998,hf,July 26 will see the Mars Reconnaissance Orbiter installed in an Atlas V rocket fairing for final assembly with the rocket on July 29.
wn-0046,9,PART_OF,Atlas V,Atlas V,SPACECRAFT,SPACECRAFT:Atlas V,Mars Reconnaissance Orbiter,Mars Reconnaissance Orbiter,SPACECRAFT,SPACECRAFT:Mars Reconnaissance Orbiter,,zero_shot_nli,0.9998,hf,July 26 will see the Mars Reconnaissance Orbiter installed in an Atlas V rocket fairing for final assembly with the rocket on July 29.
wn-0046,12,LAUNCHED_FROM,Atlas V,Atlas V,SPACECRAFT,SPACECRAFT:Atlas V,Denver,Denver,GPE,GPE:Denver,,zero_shot_nli,0.9977,hf,The craft was built near Denver by Lockheed Martin Space Systems which also supplies the Atlas V launch vehicle.
wn-0046,13,PART_OF,Mars Reconnaissance Orbiter,Mars Reconnaissance Orbiter,SPACECRAFT,SPACECRAFT:Mars Reconnaissance Orbiter,the California Institute of Technology,California Institute of Technology,ORG,ORG:California Institute of Technology,,zero_shot_nli,0.6772,hf,"The Mars Reconnaissance Orbiter mission is managed by JPL, a division of the California Institute of Technology, Pasadena, for the NASA Science Mission Directorate, Washington."
wn-0046,13,LAUNCHED_FROM,Mars Reconnaissance Orbiter,Mars Reconnaissance Orbiter,SPACECRAFT,SPACECRAFT:Mars Reconnaissance Orbiter,Pasadena,Pasadena,GPE,GPE:Pasadena,,zero_shot_nli,0.9514,hf,"The Mars Reconnaissance Orbiter mission is managed by JPL, a division of the California Institute of Technology, Pasadena, for the NASA Science Mission Directorate, Washington."
wn-0046,13,PART_OF,Mars Reconnaissance Orbiter,Mars Reconnaissance Orbiter,SPACECRAFT,SPACECRAFT:Mars Reconnaissance Orbiter,NASA,NASA,ORG,ORG:NASA,,zero_shot_nli,0.6824,hf,"The Mars Reconnaissance Orbiter mission is managed by JPL, a division of the California Institute of Technology, Pasadena, for the NASA Science Mission Directorate, Washington."
wn-0046,13,LAUNCHED_FROM,Mars Reconnaissance Orbiter,Mars Reconnaissance Orbiter,SPACECRAFT,SPACECRAFT:Mars Reconnaissance Orbiter,Washington,Washington,GPE,GPE:Washington,,zero_shot_nli,0.9473,hf,"The Mars Reconnaissance Orbiter mission is managed by JPL, a division of the California Institute of Technology, Pasadena, for the NASA Science Mission Directorate, Washington."
